caption_order,sentence,best_frame_idx,best_timestamp_pct,best_score,is_event,clip_dir
1,"The road is lined with various buildings, including commercial establishments and residential structures, and the traffic flow is moderate.",0,10.0,0.8751,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_3/03
2,"Vehicles of different makes and models are present on the road, including a white SUV in the adjacent lane and a white sedan ahead.",1,18.9,0.5555,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_3/03
3,"The sky is bright and sunny, with scattered clouds, and the sunlight creates distinct shadows on the road.",9,90.0,0.9671,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_3/03
4,"The surrounding environment includes utility poles, traffic signs, and street trees, contributing to a typical urban setting.",0,10.0,0.0351,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_3/03
5,"The ego-vehicle maintains a steady pace, navigating the road with minimal change in direction or speed.",8,81.1,0.0161,True,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_3/03
0,"The video captures a front-view ego-vehicle driving on a city street during rainy weather, with the road surface visibly wet from the rain.",1,18.9,0.8678,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_11/04
1,"The road is a multi-lane highway with several vehicles in the adjacent lanes, including a silver hatchback on the left and a black sedan directly ahead.",9,90.0,0.0286,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_11/04
2,"The traffic appears to be moving slowly, with vehicles maintaining a steady pace and some traffic lights visible in the distance.",6,63.3,0.1287,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_11/04
3,"The road is lined with buildings, including a large structure with the text ""GARAGE"" on its facade.",0,10.0,0.0029,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_11/04
4,"The sky is overcast, and the presence of raindrops on the camera lens adds to the visual effect of the rainy weather.",1,18.9,0.8328,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_11/04
5,"The ego-vehicle is moving forward at a moderate speed, navigating through the traffic with minimal disruption.",0,10.0,0.04,True,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_11/04
6,"The road is well-lit by the ambient light, and the overall scene reflects a typical urban environment during a rainy day.",1,18.9,0.5319,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_11/04
0,"The ego-vehicle is driving on a multi-lane city street, navigating through a busy urban environment.",7,72.2,0.5827,True,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_6/02
1,"The road is wet, with raindrops visible on the camera lens, indicating rainy weather.",3,36.7,0.471,False,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_6/02
2,"The road is paved and has clear lane markings, including yellow lines and white arrows, which guide the flow of traffic.",5,54.4,0.6558,False,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_6/02
3,"The vehicle is in the rightmost lane, moving forward at a steady pace, and the surrounding traffic includes a variety of vehicles such as sedans, SUVs, and a white car on the left side of the road.",9,90.0,0.9714,False,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_6/02
4,"The road is lined with modern high-rise buildings and trees, with some construction work visible in the background.",1,18.9,0.8794,False,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_6/02
5,"The traffic light is green, allowing the vehicle to proceed.",7,72.2,0.3415,False,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_6/02
6,"The camera captures the movement of the vehicle as it maintains its position in the lane, with other vehicles following or passing by.",9,90.0,0.9408,True,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_6/02
7,"The overall scene depicts a typical day in a bustling city, with the vehicle moving smoothly through the traffic.",0,10.0,0.8506,False,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_6/02
0,"The ego-vehicle is moving straight on a multi-lane highway during the daytime, with the road surface visibly wet from recent rain, as evidenced by the numerous water droplets on the camera's lens.",1,18.9,0.9951,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_7/03
1,"The road is divided into multiple lanes, with the ego-vehicle occupying the rightmost lane.",7,72.2,0.0632,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_7/03
2,"In front of the vehicle, a large orange container truck is traveling in the same direction, while other cars and trucks are visible in the distance, all moving along the wet highway.",2,27.8,0.9998,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_7/03
3,"The surrounding area features a mix of greenery and roadside buildings, with trees and hills visible on the horizon.",6,63.3,0.0071,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_7/03
4,"Streetlights and power lines are present along the highway, and a green sign indicating a right turn is visible on the right side of the road.",6,63.3,0.4786,True,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_7/03
5,"The weather is rainy, and the sky appears overcast, contributing to the dim lighting conditions.",0,10.0,0.5776,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_7/03
6,"The ego-vehicle maintains a steady speed and continues forward, navigating through the rain and traffic.",4,45.6,0.1872,True,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_7/03
0,"The ego-vehicle is moving straight along a three-lane city street during the daytime, with clear and sunny weather.",9,90.0,0.6317,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_20/02
1,"The road is lined with modern buildings, trees, and various storefronts, including a visible ""HOTEL"" sign and a ""BADA"" sign.",5,54.4,0.8279,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_20/02
2,"The road surface is smooth and well-maintained, with clear lane markings and a yellow dividing line on the right side.",2,27.8,0.9631,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_20/02
3,"Several vehicles are present on the road, including a blue car on the left, a dark sedan ahead, and a white SUV on the right.",3,36.7,0.8438,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_20/02
4,"A blue overhead sign indicates directions to ""Hanbal-dong"" and ""Gangnam-dong,"" with the distance of 100 meters.",1,18.9,0.8891,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_20/02
5,"The road is relatively busy, with traffic flowing smoothly in both directions.",3,36.7,0.4114,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_20/02
6,"A bicycle is parked on the sidewalk, and the surrounding area is well-lit, with no visible obstacles or intersections.",9,90.0,0.0003,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_20/02
7,The overall scene suggests a typical urban environment with a mix of commercial and residential buildings.,4,45.6,0.2976,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_20/02
0,"The ego-vehicle is moving straight along a two-lane city street that is wet from rain, as evidenced by the water droplets on the camera lens and the reflective surface of the road.",7,72.2,0.9912,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_4/02
1,"The road is lined with tall buildings, including modern skyscrapers and structures under construction, with some bare trees visible along the sidewalks.",7,72.2,0.3116,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_4/02
2,"A white car is directly ahead, and the lane markings are clearly visible, including a solid yellow line on the left and a white arrow directing traffic.",5,54.4,0.4279,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_4/02
3,"The vehicle is in a relatively clear view of the traffic, with a white car on the right side of the road and a pedestrian in a green vest standing near a white car on the right.",2,27.8,0.4675,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_4/02
4,"A construction worker wearing a high-visibility vest and an orange helmet is visible on the right side of the road, standing near a white car.",2,27.8,0.6447,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_4/02
5,"The camera captures the scene from the perspective of the ego-vehicle, which is moving forward and slightly to the right, with the wet road surface and the raindrops on the lens adding to the visual details.",8,81.1,0.9448,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_4/02
6,"The overall scene is set during the daytime with clear visibility, despite the rain.",0,10.0,0.2366,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_4/02
0,"The video captures a front-view of a city street during the daytime, with clear and sunny weather conditions.",0,10.0,0.4645,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_27/04
1,"The road is a multi-lane highway with a central white line dividing the lanes, and the road surface appears to be in good condition.",1,18.9,0.1734,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_27/04
2,"The ego-vehicle is stopped in the middle of the road, surrounded by other vehicles.",1,18.9,0.0667,True,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_27/04
3,"To the left, a black Hyundai SUV is in the adjacent lane, while a black sedan with the license plate 33E 0892 is directly ahead.",3,36.7,0.9654,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_27/04
4,"The road is lined with buildings, including a large shopping center on the left and a variety of shops and restaurants on the right, such as a café with an orange awning.",1,18.9,0.0831,True,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_27/04
5,"Trees and streetlights are visible along the sidewalks, and the traffic flow is moderate, with other cars moving slowly in the adjacent lanes.",2,27.8,0.8239,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_27/04
6,"The overall scene is bustling with urban activity, and the ego-vehicle remains stationary throughout the 10-second clip.",0,10.0,0.0345,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_27/04
0,"The ego-vehicle is moving straight on a two-lane city street under clear, sunny conditions.",6,63.3,0.4907,False,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_1/04
1,"The road is lined with modern buildings, trees, and a few street signs, including a digital traffic sign displaying ""200m"" and ""GO"" in green, indicating the distance and direction to the next intersection.",8,81.1,0.096,False,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_1/04
2,"The vehicle is in a moderate traffic flow, with a silver Kia car directly ahead and a white tow truck on the left side of the road.",3,36.7,0.9937,False,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_1/04
3,"The road surface is clear and well-maintained, with visible lane markings.",9,90.0,0.3534,False,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_1/04
4,"The surrounding environment includes a mix of urban architecture and greenery, with a pedestrian crossing visible on the right side of the road.",8,81.1,0.5361,True,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_1/04
5,"The ego-vehicle maintains a steady pace, navigating through the traffic with minimal disruption.",1,18.9,0.3293,True,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_1/04
0,The video captures a front-view of an ego-vehicle driving on a city street during the daytime.,1,18.9,0.389,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_18/01
1,"The road is a single-lane road with a white dashed line marking the center, and the road surface appears to be slightly muddy.",1,18.9,0.013,True,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_18/01
2,"The vehicle is moving forward, with its headlights on, and it is following a white car ahead.",1,18.9,0.506,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_18/01
3,"The road is lined with various shops and buildings, and there are several traffic signs and advertisements visible on the buildings, including signs for ""SUN"" and ""daiso."" The sky is clear and sunny, casting shadows of trees and poles onto the road.",0,10.0,0.9525,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_18/01
4,"The ego-vehicle is moving at a steady pace, and the traffic flow is moderate, with other vehicles visible in the distance.",5,54.4,0.1422,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_18/01
5,"The surrounding environment is urban, with trees and buildings on both sides of the road.",9,90.0,0.5018,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_18/01
0,"The ego-vehicle is moving straight through a tunnel, with the camera positioned in the front of the vehicle, providing a clear view of the road ahead.",1,18.9,0.9918,False,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_2/03
